"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"22","1.3 Lipid metabolism",0.0909090909090909,"Steroid Biosynthesis","map00100",0.810290035837124,4,44,0.994030020320898,1,"CE(12:0);
Presqualene diphosphate;
ADP;
Presqualene diphosphate;
4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol;
CE(20:1(11Z));
CE(22:6(4Z,7Z,10Z,13Z,16Z,19Z));
CE(20:3(8Z,11Z,14Z));
CE(20:0);
cholest-5-en-3beta-yl eicosanoate;
22:6 Cholesteryl ester;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"23","1.1 Carbohydrate metabolism",0.0769230769230769,"Citric Acid Cycle","map00020",0.8486191562357,2,26,0.994030020320898,1,"Thiamine pyrophosphate;
ADP;
Thiamine pyrophosphate;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"24","1.5 Amino acid metabolism",0.0714285714285714,"Phenylalanine and Tyrosine Metabolism","map00360",0.877283491753207,2,28,0.994030020320898,1,"D-Tyrosine;
Glutamine"
"25","1.5 Amino acid metabolism",0.0833333333333333,"Alanine, aspartate and glutamate metabolism","map00250",0.882465846584867,5,60,0.994030020320898,1,"Adenylsuccinic acid;
Oxidized glutathione;
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
ADP;
GSSG;
Glutamine;
Glutathione (oxidized);
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate;
Adenylosuccinic acid"
"26","1.3 Lipid metabolism",0.0833333333333333,"Primary bile acid biosynthesis","map00120",0.882465846584867,5,60,0.994030020320898,1,"CE(12:0);
Glycocholic acid;
Lithocholyltaurine;
ADP;
3a,7b,12a-Trihydroxyoxocholanyl-Glycine;
GCCA;
3alpha,7alpha,12alpha,26,27-pentahydroxy-5beta-cholestane 26-sulfate;
Lithocholyltaurine;
N-Choloylglycine;
3a,7b,12a-Trihydroxyoxocholanyl-Glycine;
CE(20:1(11Z));
CE(22:6(4Z,7Z,10Z,13Z,16Z,19Z));
CE(20:3(8Z,11Z,14Z));
CE(20:0);
5b-Cyprinol sulfate;
cholest-5-en-3beta-yl eicosanoate;
22:6 Cholesteryl ester;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"27","1.8 Metabolism of cofactors and vitamins",0.0689655172413793,"Nicotinate and nicotinamide metabolism","map00760",0.889685320183285,2,29,0.994030020320898,1,"ADP;
Glutamine;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"28","1.5 Amino acid metabolism",0.0714285714285714,"Glycine, serine and threonine metabolism","map00260",0.93130947862842,4,56,0.994030020320898,1,"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
ADP;
5,10-Methenyl Tetrahydrofolate;
5,10-Methenyltetrahydrofolic acid;
methylglyoxal;
(6R)-5,10-methenyltetrahydrofolate;
5,10-Methenyl-THF;
(4S)-4-[[4-(3-Amino-1-oxo-5,6,6a,7-tetrahydro-2H-imidazo[1,5-f]pteridin-10-ium-8-yl)benzoyl]amino]-5-hydroxy-5-oxopentanoate;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"29","1.1 Carbohydrate metabolism",0.0588235294117647,"Propanoate metabolism","map00640",0.936154588325435,2,34,0.994030020320898,1,"Thiamine pyrophosphate;
ADP;
Thiamine pyrophosphate;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"30","1.5 Amino acid metabolism",0.0571428571428571,"Histidine metabolism","map00340",0.942917872618413,2,35,0.994030020320898,1,"5-Formiminotetrahydrofolic acid;
ADP;
5-formimidoyltetrahydrofolic acid;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"31","1.5 Amino acid metabolism",0.0588235294117647,"Valine, leucine and isoleucine degradation","map00280",0.962589373232899,3,51,0.994030020320898,1,"Thiamine pyrophosphate;
ADP;
2-Methyl-1-hydroxypropyl-ThPP;
Thiamine pyrophosphate;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"32","1.3 Lipid metabolism",0.0625,"Arachidonic Acid Metabolism","map00590",0.967729270263091,4,64,0.994030020320898,1,"LysoPC(14:0/0:0);
Oxidized glutathione;
Leukotriene C4;
5S-hydroxy-6R-(S-glutathionyl),7E,9E,11Z,14Z-eicosatetraenoic acid;
GSSG;
1-tetradecanoyl-sn-glycero-3-phosphocholine;
1-tetradecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine;
5S-hydroxy-6R-(S-glutathionyl),7E,9E,11Z,14Z-eicosatetraenoic acid;
Glutathione (oxidized);
11-trans-Leukotriene C4;
11-trans Leukotriene C4"
"33","1.5 Amino acid metabolism",0.0392156862745098,"Methionine Metabolism","map00270",0.991349227752124,2,51,0.994030020320898,1,"ADP;
5,10-Methenyl Tetrahydrofolate;
5,10-Methenyltetrahydrofolic acid;
(6R)-5,10-methenyltetrahydrofolate;
5,10-Methenyl-THF;
(4S)-4-[[4-(3-Amino-1-oxo-5,6,6a,7-tetrahydro-2H-imidazo[1,5-f]pteridin-10-ium-8-yl)benzoyl]amino]-5-hydroxy-5-oxopentanoate;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"34","1.5 Amino acid metabolism",0.037037037037037,"Tryptophan metabolism","map00380",0.994030020320898,2,54,0.994030020320898,1,"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
6-Hydroxymelatonin"
